Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Sex_F,Sex_I,Sex_M
0.8397935256124639,0.8764539883163509,0.8283136247384462,0.8609423559752886,0.9908297229635722,0.9610752357596762,0.5633114746413301,0,0,1
0.6718951252132513,0.521743942,0.7106872456739187,0.5923821099591929,-0.060814217,1.1301374194671034,0.538297157,1,0,0
0.9657173259118734,1.1298183068451662,1.4164455200610868,1.1722280956757631,0.9213180765915121,1.1255681712587946,1.5388698520539825,0,0,1
-0.209571477,-0.238349013,-0.112697408,-0.569344409,-0.610180455,-0.999132246,-0.240720155,0,0,1
0.25214912421522057,0.2683796238471946,0.004928971,-0.165486766,-0.087721951,-0.149252079,-0.183544573,0,0,1
0.9237427258120703,0.8764539883163509,0.8283136247384462,0.7734568212882271,1.5536498274599264,0.837705534,0.5954727398307582,1,0,0
-0.713266678,-0.998441969,-0.583202924,-0.952856578,-1.016038777,-0.903178033,-0.855357668,0,1,0
-0.881165078,-1.049114833,-0.936082061,-0.995582072,-0.879257796,-0.944301267,-1.098353893,0,1,0
0.4200475246144323,0.521743942,0.5930608666093906,0.2576990760982249,0.5423674883051222,0.12490281363915905,-0.02631172,1,0,0
1.0076919260116766,0.7751082609048248,0.24018172941580623,0.6513839821900017,1.0446451911225862,0.46302718105401314,0.38106430523457074,1,0,0
0.587945925,0.521743942,0.35780810848033434,0.4367392401089556,0.43025192964050984,0.5407044005952633,0.49184199644260096,1,0,0
-0.041673076,-0.086330422,-0.465576545,-0.364872403,-0.446491739,0.18887228855548283,-0.533745016,1,0,0
0.7138697253130545,0.6737625334932986,0.8283136247384462,0.3929964727654247,0.217232368,0.7326128253442346,0.5883257920108853,0,0,1
0.29412372431502376,0.2683796238471946,-0.112697408,-0.225505912,-0.14153742,-0.711269608,0.080892497,0,1,0
-0.041673076,-0.086330422,-0.818455682,0.08374528,0.40782881790758735,-0.176667568,-0.294322264,0,0,1
0.25214912421522057,0.4710710786702469,0.4754344875448625,0.4611538079286007,0.14323609945910196,0.43104244359585125,0.38106430523457074,0,0,1
-2.140403081,-2.163917834,-1.759466715,-1.473700692,-1.40395861,-1.44691857,-1.509303393,0,1,0
-2.056453881,-2.011899243,-1.759466715,-1.506253449,-1.460016389,-1.469764811,-1.498582971,0,0,1
1.2595395266104956,1.028472579,1.2988191409965588,1.121364412718169,1.0939760369350158,1.2489378728831333,1.1207734045914173,1,0,0
-2.811996683,-2.822665062,-2.582851368,-1.630360835,-1.547466525,-1.515457293,-1.641521928,0,1,0
0.8397935256124639,1.1804911705509293,1.2988191409965588,1.0603279931690568,0.40334419556100287,0.5818276344700428,2.074890938544451,1,0,0
-0.965114279,-0.846423378,-0.465576545,-0.92844201,-0.908407841,-0.91231653,-0.819622929,0,0,1
1.6373109275087232,1.4338554890797446,1.5340718991256144,2.63303307,3.5201567264372287,2.391249924960343,1.9390989299668655,0,0,1
0.000301524,0.11636103272990543,0.4754344875448625,-0.152262209,-0.385949337,-0.071574859,0.25241924447685865,1,0,0
-1.174987279,-1.049114833,-1.171334819,-1.1257931,-1.128154336,-1.181902174,-0.998296624,0,0,1
0.042276124,0.11636103272990543,0.004928971,-0.414718813,-0.31419538,-0.587899907,-0.405099955,1,0,0
-1.38486028,-1.403824878,-1.288961198,-1.291608707,-1.224573716,-1.332687365,-1.255586746,0,1,0
1.2595395266104956,1.2818368979624555,1.0635663828675024,1.4784274670804787,1.537953649246881,2.0211408200873273,1.1457877219609724,1,0,0
0.4620221247142355,0.36972535125872075,0.24018172941580623,0.11324621649865813,0.10063218716654919,0.2574110116801152,0.1094802880794003,0,1,0
0.25214912421522057,0.21770676014143156,-0.112697408,-0.038327559,0.2015361899647005,-0.162959823,-0.129942464,1,0,0
1.7632347278081326,1.839238398725848,1.5340718991256144,2.5557202721223176,2.459543541469995,2.6791125620837994,2.753850981432377,0,0,1
0.9657173259118734,1.0791454431394032,-1.406587577,0.42961832449489235,0.692602337,-0.048728618,-0.462275538,0,0,1
1.0076919260116766,1.0791454431394032,0.8283136247384462,1.4550301729199853,1.537953649246881,1.683016452672473,1.2529919392590658,1,0,0
-0.125622277,-0.137003286,0.35780810848033434,-0.592741703,-0.511518763,-0.661007878,-0.51945112,0,1,0
0.7978189255126608,0.7244353971990617,0.24018172941580623,0.5506738899339656,0.6096368235038897,0.5681198898451163,0.46682767907304573,0,0,1
-0.419444477,-0.542386195,-0.583202924,-0.633432649,-0.365768537,-0.848347055,-0.76602082,0,1,0
0.6718951252132513,0.6737625334932986,0.8283136247384462,0.4987929333172201,0.45940197489330914,0.3533652240546009,0.6812361136692332,1,0,0
-2.518174482,-2.51862788,-2.229972231,-1.595773531,-1.504862613,-1.515457293,-1.605787189,0,1,0
0.21017452411541743,0.1670338964356685,0.35780810848033434,0.1763171833660746,-0.37249547,0.5681198898451163,0.6812361136692332,0,0,1
0.042276124,0.1670338964356685,-0.230323787,-0.262127764,-0.282803023,-0.377714489,-0.140662886,0,0,1
-0.251546077,-0.238349013,-0.112697408,-0.247885933,-0.670722856,-0.395991482,0.15950892281851073,0,0,1
1.0076919260116766,0.977799716,0.5930608666093906,1.224109052292509,1.4505035134884834,1.1621221569252653,0.6883830614891061,1,0,0
-1.46880948,-1.606516333,-1.641840336,-1.324161464,-1.323235408,-1.213886911,-1.327056224,0,1,0
0.042276124,-0.035657558,-0.230323787,-0.34452693,-0.296256891,-0.377714489,-0.35507132,0,1,0
1.0916411262112828,1.028472579,1.7693246572546706,1.9382351610171276,2.367608783365013,2.0896795432119593,1.285153204448494,0,0,1
-2.098428481,-2.11324497,-1.524213957,-1.515408912,-1.48019719,-1.478903307,-1.498582971,0,1,0
-0.083647677,-0.18767615,0.004928971,-0.560188946,-0.720053702,-0.615315396,-0.115648568,0,1,0
-2.434225282,-2.822665062,-1.524213957,-1.367904231,-1.309781541,-1.314410372,-1.380658332,0,1,0
0.29412372431502376,0.3190524875529577,0.004928971,0.19869720386741593,0.098389876,0.065502587,0.43109293997368114,1,0,0
0.7978189255126608,0.7751082609048248,0.12255535035127811,0.35027097908104554,0.4706135307597704,0.3533652240546009,0.28815398357622324,0,0,1
-1.55275868,-1.454497742,-1.641840336,-1.313988727,-1.336689275,-1.291564131,-1.212705059,0,1,0
1.3854633269099041,1.0791454431394032,0.9459400038029744,2.0623425474336563,2.7846786615973715,2.601435343,0.7241178005884708,0,0,1
0.33609832441482596,0.4710710786702469,0.24018172941580623,0.26176817073483244,0.43025192964050984,0.5361351523869544,-0.069193407,0,0,1
-0.041673076,-0.035657558,-0.583202924,-0.111571262,-0.181899021,0.033517849,-0.140662886,1,0,0
0.4200475246144323,0.521743942,0.35780810848033434,0.1244362267493289,0.36298259444174236,-0.04415937,-0.140662886,0,0,1
-0.797215878,-0.593059059,-0.818455682,-0.945735663,-0.852350061,-0.871193296,-0.926827146,0,1,0
-1.049063479,-0.846423378,-0.465576545,-1.04237666,-1.016038777,-1.136209692,-1.034031363,1,0,0
0.7978189255126608,0.6737625334932986,1.2988191409965588,1.073552550738031,1.0446451911225862,1.4225693047988692,0.9635405525542131,0,0,1
0.37807292451462915,0.4203982149644838,0.8283136247384462,0.2536299814616174,0.08717832,-0.130975086,0.39535820087431656,1,0,0
0.21017452411541743,0.6230896697875355,0.24018172941580623,0.18242082532098589,0.091662942,0.5726891380534251,0.19881713582781177,1,0,0
-2.056453881,-2.11324497,-1.524213957,-1.441147935,-1.372566254,-1.547442031,-1.462848232,0,1,0
0.4200475246144323,0.2683796238471946,0.004928971,0.029829776448204278,0.18135538940507023,0.092918076,-0.12636899,0,0,1
-0.503393678,-0.339694741,-0.700829303,-0.673106322,-0.675207479,-0.619884644,-0.637375759,0,0,1
1.133615726311086,1.3831826253739816,1.0635663828675024,0.9952224789833365,0.7621139832877626,0.7554590663857789,1.5388698520539825,0,0,1
-0.377469877,-0.339694741,-0.818455682,-0.622242639,-0.637088189,-0.560484418,-0.605214494,1,0,0
0.7978189255126608,0.6230896697875355,0.004928971,0.052209797,-0.004756438,-0.190375313,0.39535820087431656,0,1,0
0.16819992401561426,0.3190524875529577,0.004928971,0.017622493,-0.020452616,0.088348828,-0.008444351,0,0,1
0.8817681257122671,0.6737625334932986,0.8283136247384462,1.2047808527686235,0.24638241343054526,1.4408462976321046,1.7890130257495342,1,0,0
0.33609832441482596,0.21770676014143156,0.24018172941580623,-0.018999359,-0.128083553,-0.112698093,0.35962346177495197,0,1,0
0.8397935256124639,0.7244353971990617,0.9459400038029744,0.7978713891078723,0.9168334542449277,1.0661679445507797,0.6991034832189156,0,0,1
-0.209571477,0.11636103272990543,-0.347950166,-0.428960644,-0.473399473,-0.281760277,-0.247867103,0,0,1
1.5113871272093136,1.2311640342566923,0.7106872456739187,1.491652024649453,1.1276107045343993,1.9480328487543856,1.4316656347558887,1,0,0
1.0916411262112828,1.3831826253739816,1.0635663828675024,1.888388751718685,1.4617150693549443,1.2078146390083537,2.1963890514822904,1,0,0
0.000301524,0.21770676014143156,0.5930608666093906,0.068486175,0.069239831,0.12490281363915905,0.084465971,0,0,1
-0.167596877,-0.18767615,-0.583202924,-0.554085304,-0.462187917,-0.565053666,-0.615934916,0,0,1
-0.419444477,-0.390367604,-0.347950166,-0.357751488,-0.424068627,-0.076144108,-0.390806059,0,0,1
-1.59473328,-1.454497742,-0.818455682,-1.238710477,-1.197665982,-1.14077894,-1.176970319,0,0,1
-1.049063479,-1.201133424,-0.700829303,-1.021013913,-0.77386917,-1.236733152,-1.123368211,0,1,0
-1.59473328,-1.606516333,-1.406587577,-1.350610579,-1.314266163,-1.355533606,-1.302041906,0,1,0
1.3015141267102988,1.4338554890797446,1.6516982781901424,1.8588878156032806,1.0625836805089242,1.1347066676754123,2.753850981432377,1,0,0
-0.083647677,-0.086330422,-0.465576545,-0.349613298,-0.403887827,-0.016743881,-0.498010277,0,1,0
-2.014479281,-1.961226379,-1.877093094,-1.500149807,-1.477954879,-1.442349322,-1.498582971,0,1,0
-0.083647677,-0.18767615,-0.700829303,-0.610035355,-0.533941875,-0.756962091,-0.558759333,0,1,0
0.8397935256124639,1.1298183068451662,0.9459400038029744,1.0643970878056643,0.5558213553448756,1.5550775028398252,0.9671140264641496,1,0,0
0.587945925,0.8764539883163509,2.2398301735127824,1.0888116556253093,0.6544830469697345,0.3487959758462921,2.003421460345722,1,0,0
0.29412372431502376,0.572416806,0.12255535035127811,0.11528076381696188,-0.116871997,0.35793447226290975,0.21311103146755758,0,0,1
-0.965114279,-1.099787696,-0.583202924,-1.162414952,-1.181969804,-1.181902174,-1.14123558,0,1,0
1.2175649265106925,0.7751082609048248,0.8283136247384462,0.8660287242710478,0.784537095,1.2900611067579129,1.0457304524827515,0,1,0
0.7978189255126608,0.7751082609048248,0.5930608666093906,0.6819021919645578,0.5490944218249989,0.5224274077620279,0.8241750700666912,1,0,0
-0.167596877,-0.035657558,-0.700829303,-0.418787907,-0.249168356,-0.190375313,-0.462275538,0,0,1
-1.804606281,-1.859880652,-1.524213957,-1.375025147,-1.325477719,-1.314410372,-1.452127811,0,1,0
-0.503393678,-0.542386195,-0.700829303,-0.726004552,-0.585515032,-0.73411585,-0.855357668,0,1,0
0.4620221247142355,0.572416806,0.8283136247384462,0.4153764932667658,0.18135538940507023,0.051794842,1.0385835046628786,0,0,1
0.6299205251134481,0.8764539883163509,0.5930608666093906,0.8355105144964917,0.558063667,0.8833980162184264,0.7169708527685978,0,0,1
-1.762631681,-1.758534924,-1.524213957,-1.428940651,-1.388262432,-1.39665684,-1.423540019,0,1,0
0.8817681257122671,0.572416806,0.24018172941580623,0.408255578,0.2957132592429748,0.5407044005952633,0.609766635,0,1,0
-0.209571477,-0.18767615,0.12255535035127811,-0.365889677,-0.392676271,-0.446253212,-0.140662886,0,0,1
0.084250724,0.065688169,-0.112697408,-0.103433073,-0.197595199,-0.108128845,-0.022738247,0,0,1
-0.167596877,-0.238349013,-0.583202924,-0.7087109,-0.675207479,-0.70670036,-0.615934916,0,0,1
1.343488726810102,1.2311640342566923,0.7106872456739187,1.483513835376238,1.284572486664857,1.8475093881715912,1.6103393302527116,0,0,1
-1.46880948,-1.505170606,-1.171334819,-1.331282379,-1.294085363,-1.328118117,-1.302041906,0,1,0
0.21017452411541743,-0.238349013,-0.230323787,-0.210246807,-0.078752707,-0.167529072,-0.35507132,0,0,1
-1.34288568,-1.403824878,-1.288961198,-1.237693203,-1.197665982,-1.172763678,-1.24129285,0,1,0
0.587945925,0.8764539883163509,1.0635663828675024,0.9240133228427048,0.24862472460383753,0.3944884579293805,1.7532782866501695,1,0,0
-0.755241278,-0.795750514,-0.700829303,-0.917252,-0.937557886,-0.788946828,-0.926827146,0,1,0
-1.174987279,-1.201133424,-1.406587577,-1.184794973,-1.069854245,-1.200179167,-1.248439798,0,1,0
-0.461419077,-0.593059059,0.12255535035127811,-0.637501744,-0.778353793,-0.523930432,-0.426540798,1,0,0
-0.335495277,-0.441040468,0.35780810848033434,0.4031692093569433,0.28225939220322127,0.4356116918041601,0.524003262,0,0,1
0.5039967248140387,0.11636103272990543,0.35780810848033434,0.31263185369242635,0.36522490561503457,0.3168112383881302,0.3417560922252697,1,0,0
0.7558443254128576,0.4710710786702469,-0.230323787,0.28007909659956626,0.5804867782510904,0.010671608431437978,0.18452324018806593,0,0,1
0.7978189255126608,0.6737625334932986,0.24018172941580623,0.25159543414331365,0.4235249961206331,0.051794842,0.26671314011660446,1,0,0
1.3854633269099041,1.4338554890797446,1.4164455200610868,1.5018247612409716,1.4639573805282369,1.705862693714017,1.574604591153347,1,0,0
-1.091038079,-1.099787696,-1.171334819,-1.17563951,-1.099004291,-1.195609919,-1.176970319,0,1,0
-0.545368278,-0.542386195,-0.230323787,-0.638519018,-0.628118944,-0.610746148,-0.533745016,1,0,0
0.33609832441482596,0.3190524875529577,0.24018172941580623,0.065434355,0.33383254918894306,-0.290898773,0.21668450537749406,1,0,0
-0.125622277,-0.238349013,0.12255535035127811,-0.130899462,0.17014383353860899,-0.373145241,-0.422967325,0,1,0
-1.63670788,-1.809207788,-1.406587577,-1.405543357,-1.363597009,-1.31897962,-1.384231806,0,1,0
-1.133012679,-1.302479151,-1.171334819,-1.252952308,-1.238027583,-1.341825861,-1.148382528,0,1,0
-0.461419077,-0.086330422,0.4754344875448625,-0.652760849,-0.892711663,-0.985424501,-0.297895738,0,1,0
-0.461419077,-0.339694741,-0.465576545,-0.466599769,-0.376980093,-0.322883511,-0.74815345,1,0,0
0.8397935256124639,0.8764539883163509,0.9459400038029744,0.5099829435678904,0.49752126483927717,0.6686433504279108,0.5275767355419655,0,0,1
-0.419444477,-0.441040468,-0.230323787,-0.712779995,-0.762657615,-0.610746148,-0.658816603,1,0,0
-1.34288568,-1.353152015,-1.171334819,-1.213278635,-1.132638958,-1.186471422,-1.266307167,0,1,0
-1.46880948,-1.454497742,-0.700829303,-1.265159592,-1.320993097,-1.113363451,-1.176970319,0,1,0
-1.38486028,-1.353152015,-1.05370844,-1.248883213,-1.240269894,-1.255010145,-1.069766102,0,1,0
-1.804606281,-1.707862061,-1.171334819,-1.394353346,-1.34565852,-1.364672102,-1.391378754,0,1,0
0.25214912421522057,0.21770676014143156,0.24018172941580623,-0.097329431,-0.069783462,-0.048728618,0.052304705520416966,0,1,0
-0.545368278,-0.441040468,-0.583202924,-0.777885509,-0.877015484,-0.894039537,-0.498010277,1,0,0
0.7978189255126608,0.7244353971990617,0.9459400038029744,0.6096757621647748,0.7531447385945935,0.7737360592190142,0.47397462689291864,0,1,0
0.8817681257122671,0.572416806,0.24018172941580623,0.39910011472033574,0.7912640285405621,0.065502587,-0.45512859,0,0,1
-1.46880948,-1.505170606,-1.171334819,-1.287539612,-1.291843051,-1.14077894,-1.284174537,0,0,1
0.9657173259118734,0.8257811246105878,0.35780810848033434,0.6056066675281673,0.5221866877454919,0.8057207966771761,0.7169708527685978,0,0,1
-0.965114279,-0.998441969,-0.700829303,-1.049497576,-1.060885001,-0.903178033,-1.034031363,0,1,0
0.5039967248140387,0.521743942,0.004928971,-0.137003104,-0.154991287,-0.254344788,0.18094976627812948,0,1,0
-0.419444477,-0.339694741,-0.700829303,-0.762626404,-0.800776904,-0.747823594,-0.569479755,0,1,0
-0.125622277,-0.086330422,0.004928971,-0.285525058,-0.455460984,-0.27262178,-0.069193407,0,0,1
-1.63670788,-1.859880652,-1.524213957,-1.309919633,-1.19318136,-1.291564131,-1.409246124,0,1,0
0.084250724,0.11636103272990543,0.4754344875448625,-0.171590408,-0.056329595,-0.268052532,-0.151383307,0,0,1
1.9311331282073452,2.1939484446661894,1.6516982781901424,3.406161051173287,3.748872466113038,3.0355139223318894,3.136212689795578,1,0,0
-1.972504681,-2.011899243,-1.641840336,-1.463527955,-1.401716299,-1.465195563,-1.498582971,0,1,0
0.21017452411541743,0.11636103272990543,0.4754344875448625,1.0369306990085634,1.2195454626393814,1.1895376461751184,0.7455586440480891,0,0,1
-0.335495277,-0.137003286,0.004928971,-0.409632444,-0.592241965,-0.491945694,-0.104928147,0,0,1
-2.056453881,-2.062572107,-1.994719473,-1.459458861,-1.415170166,-1.401226088,-1.473568654,0,1,0
0.8817681257122671,1.0791454431394032,0.35780810848033434,0.8711150925668071,0.22395930169762276,0.14774905468070326,1.2172572001597013,0,0,1
0.8817681257122671,0.7244353971990617,0.5930608666093906,0.9260478701610088,1.0917337257617232,0.8239977895104115,0.7884403309673266,0,0,1
0.9657173259118734,0.927126852,0.24018172941580623,0.48760292306654934,0.046816719,0.8194285413021026,0.8599098091660557,1,0,0
0.5039967248140387,0.572416806,0.5930608666093906,0.1101943955212026,0.18808232292494698,-0.167529072,0.24527229665698572,0,0,1
-0.335495277,-0.289021877,0.004928971,-0.321129636,-0.641572811,-0.464530205,-0.319336581,0,1,0
0.4620221247142355,0.521743942,0.35780810848033434,0.4123246722893105,0.4863097089728159,0.38078071330445395,0.39535820087431656,0,0,1
0.8397935256124639,1.1804911705509293,1.7693246572546706,1.5170838661282497,0.676906159,0.718905081,3.0397288942272938,1,0,0
1.889158528107542,2.041929854,2.2398301735127824,3.4132819667873506,3.908076559416788,3.0903449008315955,2.6609406597740293,1,0,0
1.5113871272093136,1.3831826253739816,0.9459400038029744,1.441805615351011,1.1074299039747693,1.705862693714017,1.6067658563427751,1,0,0
0.7978189255126608,0.8764539883163509,0.8283136247384462,1.9840124756789619,1.2666339972785188,1.3494613334659278,3.468545763419668,0,0,1
-0.335495277,-0.339694741,-0.230323787,-0.56425804,-0.424068627,-0.629023141,-0.590920598,0,1,0
-0.923139679,-0.846423378,-0.936082061,-0.907079264,-0.86804624,-0.921455026,-0.819622929,0,1,0
-1.46880948,-1.505170606,-1.524213957,-1.324161464,-1.21336216,-1.428641577,-1.319909276,0,1,0
-1.972504681,-1.859880652,-1.641840336,-1.484890702,-1.455531767,-1.437780074,-1.462848232,0,1,0
-1.762631681,-1.809207788,-1.641840336,-1.356714221,-1.336689275,-1.286994883,-1.391378754,0,1,0
-1.63670788,-2.062572107,-1.05370844,-1.365869684,-1.271662251,-1.360102854,-1.402099176,0,1,0
0.6299205251134481,0.4203982149644838,0.12255535035127811,0.093918017,0.3226209933224818,-0.236067795,0.002276071,0,0,1
0.29412372431502376,0.521743942,2.2398301735127824,0.017622493,-0.125841241,-0.217790802,0.46682767907304573,0,0,1
-0.419444477,-0.441040468,-0.583202924,-0.538826199,-0.356799292,-0.583330659,-0.758873872,1,0,0
0.29412372431502376,0.1670338964356685,-0.112697408,-0.021033907,0.049059030180827405,0.038087098,-0.02631172,0,1,0
1.2175649265106925,1.1298183068451662,0.8283136247384462,1.3115945869795704,1.1971223509064588,1.8109554025051204,0.9599670786442766,0,0,1
-0.251546077,-0.542386195,-0.465576545,-0.680227238,-0.657268989,-0.697561864,-0.644522707,0,1,0
0.587945925,0.572416806,0.24018172941580623,0.548639343,0.8114448291001921,-0.135544334,0.18094976627812948,1,0,0
-0.335495277,-0.542386195,-0.818455682,-0.677175417,-0.641572811,-0.775239083,-0.623081863,0,1,0
0.4620221247142355,0.3190524875529577,0.9459400038029744,0.047123428653786104,0.026635918447904892,-0.158390575,0.03801081,1,0,0
-0.587342878,-0.441040468,-0.583202924,-0.814507361,-0.79180766,-0.665577126,-0.823196402,1,0,0
-0.041673076,0.015015305318379291,0.004928971,-0.268231406,-0.094448885,-0.473668702,-0.322910055,0,1,0
0.25214912421522057,0.1670338964356685,0.9459400038029744,0.089848922,0.040089785,0.17973379213886514,0.1094802880794003,0,1,0
1.133615726311086,0.927126852,0.5930608666093906,0.7317486012629998,0.43922117433367885,1.0707371927590885,0.9313792873647849,1,0,0
-0.713266678,-0.441040468,-0.700829303,-0.781954604,-0.661753612,-0.839208558,-0.901812828,0,1,0
-0.167596877,-0.18767615,-0.465576545,-0.361820582,-0.130325864,-0.386852986,-0.51945112,0,0,1
-0.461419077,-0.491713332,-0.112697408,-0.671071775,-0.870288551,-0.601607651,-0.533745016,0,0,1
-0.671292078,-0.643731923,-0.818455682,-0.858250128,-0.865803929,-0.724977353,-0.876798511,0,1,0
-1.300911079,-1.302479151,-1.05370844,-1.150207668,-1.069854245,-1.177332926,-1.14123558,0,1,0
1.5533617273091167,1.4845283527855078,0.7106872456739187,1.3004045767288999,0.7935063397138541,1.8200938989217381,1.3673431043770325,1,0,0
-0.839190478,-0.947769105,-1.406587577,-1.073912144,-1.029492644,-1.117932699,-1.034031363,0,1,0
-0.083647677,-0.18767615,0.004928971,-0.310956899,-0.087721951,-0.441683964,-0.862504615,0,0,1
-1.258936479,-1.657189197,-0.936082061,-0.888768338,-0.872530862,-0.820931565,-0.908959776,0,1,0
-0.419444477,-0.491713332,-0.465576545,-0.486945242,-0.16171822,-0.647300134,-0.805329033,1,0,0
0.5459713249138418,0.8257811246105878,-0.112697408,0.36044371567256456,0.2755324586833445,0.39905770613768937,0.3238887226755874,0,0,1
-0.461419077,-0.390367604,-0.465576545,-0.733125468,-0.789565349,-0.688423367,-0.605214494,0,1,0
0.4620221247142355,0.521743942,0.24018172941580623,0.3777373678781464,0.5849714005976749,0.36707296867952743,0.18094976627812948,0,0,1
0.9237427258120703,1.028472579,1.0635663828675024,0.9708079111636915,0.8226563849666536,1.2535071210914421,0.9814079221038954,0,0,1
-0.545368278,-0.339694741,0.004928971,-0.651743575,-0.755930681,-0.697561864,-0.247867103,0,0,1
0.042276124,-0.238349013,-0.347950166,-0.328250552,-0.320922313,-0.27262178,-0.426540798,1,0,0
0.7558443254128576,0.4710710786702469,-0.112697408,0.464205629,0.5064905095324461,0.750889818,0.24527229665698572,1,0,0
-0.083647677,-0.137003286,0.004928971,-0.294680521,-0.356799292,-0.505653439,-0.140662886,1,0,0
1.133615726311086,1.2311640342566923,0.8283136247384462,1.5303084236972242,1.699400053723923,1.5505082546315163,1.181522461060337,0,0,1
-0.587342878,-0.441040468,-1.05370844,-0.64462266,-0.610180455,-0.729546601,-0.640949233,0,0,1
-0.251546077,-0.086330422,0.35780810848033434,-0.045448474,-0.565334231,-0.597038403,0.7884403309673266,0,0,1
0.8397935256124639,0.927126852,0.9459400038029744,1.0979671185576763,1.2756032419716878,1.116429674842177,0.9349527612747214,0,0,1
-1.174987279,-1.302479151,-0.936082061,-1.129862195,-1.031734955,-1.095086458,-1.194837689,0,1,0
-0.965114279,-0.846423378,-0.936082061,-1.030169376,-1.025008022,-0.994562997,-0.955414937,0,1,0
-1.38486028,-1.353152015,-1.288961198,-1.288556886,-1.282873807,-1.273287138,-1.212705059,0,1,0
-0.335495277,-0.390367604,-0.230323787,-0.620208092,-0.502549518,-0.692992616,-0.60164102,0,0,1
0.21017452411541743,0.065688169,0.12255535035127811,-0.100381252,0.055785963700704155,-0.190375313,-0.129942464,0,1,0
-2.476199882,-2.315936425,-2.112345852,-1.560168953,-1.520558791,-1.529165038,-1.57005245,0,1,0
-0.041673076,-0.339694741,-0.112697408,-0.596810798,-0.625876633,-0.583330659,-0.498010277,1,0,0
-0.545368278,-0.390367604,-0.700829303,-0.883681969,-0.951011753,-0.871193296,-0.673110498,0,1,0
1.7632347278081326,1.7885655350200849,1.0635663828675024,2.6309985228995565,2.6523823023731286,3.3736382897467436,1.8604825039482633,0,0,1
-1.42683488,-1.302479151,-0.700829303,-1.235658656,-1.25148145,-1.172763678,-1.14123558,0,1,0
0.587945925,0.6230896697875355,2.592709310706367,0.9199442282060972,0.4549173525467246,0.6092431237198959,1.4674003738552532,1,0,0
-0.041673076,0.015015305318379291,-0.347950166,-0.269248679,-0.296256891,-0.167529072,-0.176397625,1,0,0
1.0496665261114797,0.7751082609048248,0.4754344875448625,1.8487150790117621,0.9459834994977272,0.8925365126350441,0.48469504862272805,0,0,1
0.5039967248140387,0.6230896697875355,0.5930608666093906,1.1762971903123707,1.9707197056922852,0.44018094001246894,0.39535820087431656,0,0,1
0.7138697253130545,0.8257811246105878,0.7106872456739187,1.0511725302366894,1.5424382715934655,0.6320893647614401,0.4632542051631093,1,0,0
0.9237427258120703,1.1804911705509293,1.5340718991256144,1.3288882391851524,0.8495641190461606,1.1941068943834272,1.3601961565571596,0,0,1
-0.377469877,-0.441040468,-0.465576545,-0.466599769,-0.217775999,-0.583330659,-0.712418711,0,0,1
